Wavelength,EWT_0.001,EWT_0.011,EWT_0.021,EWT_0.031,EWT_0.041
400,0.04307819449251531,0.04307819449251531,0.04307819449251531,0.04307819449251531,0.04307819449251531
401,0.04307819449255868,0.04307819449255868,0.04307819449255868,0.04307819449255868,0.04307819449255868
402,0.04307819449267839,0.04307819449267839,0.04307819449267839,0.04307819449267839,0.04307819449267839
403,0.04307819449300216,0.04307819449300216,0.04307819449300216,0.04307819449300216,0.04307819449300216
404,0.04307819449385039,0.04307819449385039,0.043078194493850384,0.043078194493850384,0.043078194493850384
405,0.04307819449589079,0.04307819449589079,0.04307819449589078,0.04307819449589077,0.04307819449589077
406,0.042986406601195154,0.04298640660119514,0.04298640660119513,0.04298640660119512,0.04298640660119511
407,0.04289466321528881,0.042894663215288786,0.04289466321528876,0.04289466321528874,0.04289466321528871
408,0.04281606155164442,0.042816061551644365,0.042816061551644316,0.04281606155164426,0.04281606155164421
409,0.04272440116374414,0.04272440116374403,0.042724401163743916,0.04272440116374381,0.0427244011637437
410,0.04263278566153951,0.04263278566153929,0.042632785661539066,0.042632785661538844,0.042632785661538615
411,0.04256737363260857,0.042567373632608124,0.04256737363260768,0.04256737363260724,0.0425673736326068
412,0.042501984724915565,0.04250198472491469,0.04250198472491382,0.04250198472491295,0.042501984724912074
413,0.04242354860976606,0.04242354860976439,0.04242354860976272,0.042423548609761046,0.042423548609759366
414,0.04235821103619999,0.042358211036196865,0.04235821103619375,0.042358211036190634,0.04235821103618752
415,0.04229289720180415,0.04229289720179857,0.04229289720179298,0.042292897201787395,0.04229289720178181
416,0.042227607474527834,0.042227607474518196,0.04222760747450856,0.04222760747449892,0.04222760747448928
417,0.042175394240995666,0.04217539424097962,0.04217539424096359,0.042175394240947545,0.0421753942409315
418,0.04211014954571983,0.04211014954569402,0.0421101495456682,0.04211014954564238,0.04211014954561656
419,0.04205797447581509,0.042057974475774244,0.042057974475733395,0.042057974475692546,0.0420579744756517
420,0.04199277857796776,0.041992778577904025,0.0419927785778403,0.041992778577776564,0.04199277857771284
421,0.041953682226531855,0.04195368222643526,0.041953682226338655,0.04195368222624206,0.04195368222614546
422,0.04191460065261982,0.041914600652477714,0.041914600652335605,0.04191460065219349,0.04191460065205138
423,0.04186250436912092,0.04186250436891901,0.04186250436871709,0.04186250436851517,0.04186250436831326
424,0.0418234601915007,0.041823460191217555,0.04182346019093442,0.041823460190651286,0.041823460190368145
425,0.04178443759420934,0.041784437593815414,0.041784437593421486,0.041784437593027565,0.04178443759263364
426,0.041745436961154306,0.04174543696061911,0.04174543696008391,0.04174543695954872,0.041745436959013525
427,0.041706454528815766,0.041706454528118754,0.04170645452742174,0.04170645452672473,0.04170645452602772
428,0.04168051813961547,0.041680518138709766,0.04168051813780406,0.041680518136898353,0.041680518135992654
429,0.04164160041007737,0.041641600408891304,0.04164160040770524,0.04164160040651918,0.04164160040533312
430,0.041602712043035,0.04160271204151539,0.041602712039995784,0.04160271203847618,0.041602712036956584
431,0.04157686891218428,0.041576868910270695,0.04157686890835711,0.04157686890644352,0.04157686890452995
432,0.04153805521610068,0.04153805521371416,0.041538055211327654,0.041538055208941146,0.041538055206554646
433,0.04151229667255443,0.04151229666957589,0.04151229666659735,0.04151229666361882,0.04151229666064029
434,0.04147358214279897,0.04147358213911538,0.0414735821354318,0.04147358213174823,0.041473582128064665
435,0.04144791461016997,0.041447914605693144,0.041447914601216315,0.04144791459673951,0.0414479145922627
